name,category,price,old_price,sellable_online,other_colors,short_description,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
BRIMNES,Beds,1795.0,1795.0,True,Yes,"        Day-bed w 2 drawers/2 mattresses,          80x200 cm",53.0,21.0,86.0,0,1,1,1,0.0,95718.0
SLÄKT,Beds,295.0,295.0,True,No,"        Storage box with castors,          62x62x35 cm",53.0,35.0,62.0,0,1,1,1,0.0,115010.0
NORDLI,Beds,695.0,695.0,True,No,"        Headboard,          140/160 cm",81.73493975903614,84.0,240.0,0,1,1,0,0.0,20160.0
DELAKTIG,Beds,2095.0,2095.0,True,No,"        Bed frame with headboard,          160x200 cm",81.73493975903614,99.0,164.0,0,1,1,0,0.0,16236.0
GONATT,Beds,1095.0,1095.0,True,No,"        Cot,          60x120 cm",81.73493975903614,103.0,66.0,0,1,1,0,0.0,6798.0
BRÅTHULT,Beds,1991.0,2100.0,True,Yes,        Corner sofa-bed,78.0,69.0,212.0,1,1,1,1,109.0,1140984.0
PLATSA,Beds,2210.0,2395.0,True,No,"        Bed frame with storage,          140x244x223 cm",40.0,43.0,140.0,1,1,1,1,185.0,240800.0
SVÄRTA,Beds,1175.0,1250.0,True,No,"        Loft bed frame with desk top,          90x200 cm",81.73493975903614,186.0,97.0,1,1,1,0,75.0,18042.0
NYHAMN,Beds,1445.0,1445.0,True,Yes,        3-seat sofa-bed,97.0,90.0,200.0,0,1,1,1,0.0,1746000.0
LIDHULT,Beds,9585.0,9585.0,True,Yes,"        Corner sofa-bed, 6-seat",164.0,102.0,387.0,0,1,1,1,0.0,6473736.0
VALLENTUNA,Beds,4488.0,5610.0,True,Yes,        3-seat modular sofa with sofa-bed,81.73493975903614,84.0,266.0,1,1,1,0,1122.0,22344.0
VITVAL,Beds,1195.0,1195.0,True,No,"        Loft bed frame with desk top,          90x200 cm",81.73493975903614,195.0,135.0,0,1,1,0,0.0,26325.0
VALLENTUNA,Beds,5780.0,7225.0,True,Yes,        Modular corner sofa 3-seat+sofa-bed,93.0,84.0,266.0,1,1,1,1,1445.0,2077992.0
LIDHULT,Beds,3340.0,3340.0,True,Yes,        2-seat sofa-bed section,97.0,95.0,160.0,0,1,1,1,0.0,1474400.0
DELAKTIG,Beds,495.0,495.0,True,No,"        Headboard,          160 cm",81.73493975903614,70.0,150.0,0,1,1,0,0.0,10500.0
GULLIVER,Beds,595.0,595.0,True,No,"        Cot,          60x120 cm",81.73493975903614,80.0,66.0,0,1,1,0,0.0,5280.0
DELAKTIG,Beds,200.0,200.0,True,No,        Fitting for headboard,81.73493975903614,82.84713375796179,141.9837837837838,0,0,0,0,0.0,1.0
FLOTTEBO,Beds,2236.0,2795.0,True,Yes,"        Sofa-bed with side table,          120 cm",120.0,79.0,200.0,1,1,1,1,559.0,1896000.0
DELAKTIG,Beds,1800.0,1800.0,True,No,"        Bed frame with 2 side tables,          160x200 cm",81.73493975903614,29.0,204.0,0,1,1,0,0.0,5916.0
VIMLE,Beds,4645.0,4645.0,True,Yes,        3-seat sofa-bed,98.0,83.0,271.0,0,1,1,1,0.0,2204314.0
NYHAMN,Beds,1295.0,1295.0,True,Yes,        3-seat sofa-bed,97.0,90.0,200.0,0,1,1,1,0.0,1746000.0
SULTAN,Beds,50.0,50.0,True,No,        Supporting leg,81.73493975903614,82.84713375796179,141.9837837837838,0,0,0,0,0.0,1.0
KONGSFJORD,Beds,8356.0,8540.0,True,Yes,"        Divan bed,          180x200 cm",81.73493975903614,135.0,180.0,1,1,1,0,184.0,24300.0
FLEKKE,Beds,2185.0,2185.0,True,Yes,"        Day-bed w 2 drawers/2 mattresses,          80x200 cm",81.73493975903614,86.0,88.0,0,1,1,0,0.0,7568.0
SUNDVIK,Beds,695.0,695.0,True,No,"        Cot,          60x120 cm",81.73493975903614,85.0,67.0,0,1,1,0,0.0,5695.0
SANDBACKEN,Beds,1841.0,1950.0,True,Yes,        Corner sofa-bed,81.73493975903614,69.0,212.0,1,1,1,0,109.0,14628.0
HOLMSUND,Beds,2995.0,2995.0,True,Yes,        Corner sofa-bed,151.0,96.0,230.0,0,1,1,1,0.0,3334080.0
VALLENTUNA,Beds,4320.0,5400.0,True,Yes,        2-seat modular sofa w 2 sofa-beds,113.0,84.0,186.0,1,1,1,1,1080.0,1765512.0
FLOTTEBO,Beds,1596.0,1995.0,True,Yes,"        Sofa-bed,          90 cm",90.0,79.0,200.0,1,1,1,1,399.0,1422000.0
NYHAMN,Beds,1520.0,1520.0,True,Yes,        Sofa-bed with triple cushion,97.0,90.0,200.0,0,1,1,1,0.0,1746000.0
SVÄRTA,Beds,300.0,375.0,True,No,        Desk top,88.0,2.0,200.0,1,1,1,1,75.0,35200.0
LIDHULT,Beds,7785.0,7785.0,True,Yes,"        Corner sofa-bed, 5-seat",98.0,102.0,294.0,0,1,1,1,0.0,2938824.0
GRÖNLID,Beds,4270.0,4270.0,True,Yes,        3-seat sofa-bed,98.0,104.0,231.0,0,1,1,1,0.0,2354352.0
STUVA / FRITIDS,Beds,2025.0,2025.0,True,Yes,"        Loft bed combo w 4 drawers/2 doors,          207x99x182 cm",81.73493975903614,182.0,141.9837837837838,0,0,1,0,0.0,182.0
LYCKSELE HÅVET,Beds,795.0,795.0,True,No,"        Mattress,          140x188 cm",81.73493975903614,82.84713375796179,141.9837837837838,0,0,0,0,0.0,1.0
SUNDVIK,Beds,695.0,695.0,True,No,"        Cot,          60x120 cm",81.73493975903614,85.0,67.0,0,1,1,0,0.0,5695.0
FRIHETEN,Beds,1845.0,1845.0,True,Yes,        3-seat sofa-bed,105.0,83.0,225.0,0,1,1,1,0.0,1960875.0
VIMLE,Beds,2945.0,2945.0,True,Yes,        2-seat sofa-bed section,98.0,83.0,160.0,0,1,1,1,0.0,1301440.0
GRÖNLID,Beds,4790.0,4790.0,True,Yes,        3-seat sofa-bed,164.0,104.0,277.0,0,1,1,1,0.0,4724512.0
SLÄKT,Beds,75.0,75.0,False,Yes,        Headboard,81.73493975903614,40.0,90.0,0,1,1,0,0.0,3600.0
KURA,Beds,125.0,125.0,True,No,        Bed tent,81.73493975903614,68.0,97.0,0,1,1,0,0.0,6596.0
KURA,Beds,125.0,125.0,True,No,        Bed tent,81.73493975903614,68.0,97.0,0,1,1,0,0.0,6596.0
VALLENTUNA,Beds,4036.0,5045.0,True,Yes,        3-seat modular sofa with sofa-bed,81.73493975903614,84.0,273.0,1,1,1,0,1009.0,22932.0
LIDHULT,Beds,4841.0,5640.0,True,No,        2-seat sofa-bed section,97.0,95.0,160.0,1,1,1,1,799.0,1474400.0
BRATTVÅG,Beds,50.0,50.0,True,No,"        Leg,          10 cm",81.73493975903614,82.84713375796179,141.9837837837838,0,0,0,0,0.0,1.0
VALLENTUNA,Beds,2932.0,3665.0,True,Yes,        2-seat modular sofa with sofa-bed,113.0,84.0,186.0,1,1,1,1,733.0,1765512.0
GRÖNLID,Beds,4390.0,4390.0,True,Yes,        3-seat sofa-bed,98.0,104.0,267.0,0,1,1,1,0.0,2721264.0
LYCKSELE MURBO,Beds,695.0,695.0,True,No,"        Mattress,          140x188 cm",81.73493975903614,82.84713375796179,141.9837837837838,0,0,0,0,0.0,1.0
STUVA / FRITIDS,Beds,995.0,995.0,True,No,"        Cot with drawers,          60x120 cm",81.73493975903614,86.0,66.0,0,1,1,0,0.0,5676.0
VITVAL,Beds,995.0,995.0,True,No,"        Loft bed frame,          90x200 cm",81.73493975903614,195.0,135.0,0,1,1,0,0.0,26325.0
VIMLE,Beds,3355.0,3355.0,True,Yes,        2-seat sofa-bed,98.0,83.0,190.0,0,1,1,1,0.0,1545460.0
FLOTTEBO,Beds,1676.0,2095.0,True,Yes,"        Sofa-bed with side table,          90 cm",90.0,79.0,200.0,1,1,1,1,419.0,1422000.0
LYCKSELE LÖVÅS,Beds,1345.0,1345.0,True,Yes,        2-seat sofa-bed,100.0,87.0,142.0,0,1,1,1,0.0,1235400.0
GRÖNLID,Beds,6110.0,6110.0,True,Yes,"        Corner sofa-bed, 4-seat",98.0,104.0,235.0,0,1,1,1,0.0,2395120.0
VIMLE,Beds,7765.0,7765.0,True,Yes,"        Corner sofa-bed, 5-seat",98.0,83.0,349.0,0,1,1,1,0.0,2838766.0
LIDHULT,Beds,4040.0,4040.0,True,Yes,        2-seat sofa-bed,98.0,102.0,208.0,0,1,1,1,0.0,2079168.0
VIMLE,Beds,4120.0,4120.0,True,Yes,        3-seat sofa-bed,98.0,83.0,246.0,0,1,1,1,0.0,2000964.0
VIMLE,Beds,4265.0,4265.0,True,Yes,        3-seat sofa-bed,98.0,83.0,261.0,0,1,1,1,0.0,2122974.0
STUVA / FRITIDS,Beds,995.0,995.0,True,No,"        Cot with drawers,          60x120 cm",81.73493975903614,86.0,66.0,0,1,1,0,0.0,5676.0
STUVA / FÖLJA,Beds,1980.0,1980.0,True,No,"        Loft bed combo w 4 drawers/2 doors,          207x99x182 cm",81.73493975903614,182.0,141.9837837837838,0,0,1,0,0.0,182.0
GONATT,Beds,1095.0,1095.0,True,No,"        Cot,          60x120 cm",81.73493975903614,103.0,66.0,0,1,1,0,0.0,6798.0
SUFFLETT,Beds,85.0,85.0,True,No,"        Bed tent,          70/80/90",81.73493975903614,80.0,141.9837837837838,0,0,1,0,0.0,80.0
STUVA / FRITIDS,Beds,995.0,995.0,True,No,"        Cot with drawers,          60x120 cm",81.73493975903614,86.0,66.0,0,1,1,0,0.0,5676.0
FLOTTEBO,Beds,1996.0,2495.0,True,Yes,"        Sofa-bed,          120 cm",120.0,79.0,200.0,1,1,1,1,499.0,1896000.0
LIDHULT,Beds,5840.0,5840.0,True,Yes,        3-seat sofa-bed,164.0,102.0,298.0,0,1,1,1,0.0,4984944.0
LYCKSELE HÅVET,Beds,1645.0,1645.0,True,Yes,        Two-seat sofa-bed,100.0,87.0,142.0,0,1,1,1,0.0,1235400.0
GRÖNLID,Beds,3145.0,3145.0,True,Yes,        2-seat sofa-bed section,98.0,104.0,160.0,0,1,1,1,0.0,1630720.0
LIDHULT,Beds,7873.0,9430.0,True,No,        3-seat sofa-bed,164.0,102.0,298.0,1,1,1,1,1557.0,4984944.0
STUVA / FÖLJA,Beds,985.0,985.0,True,No,"        Cot with drawers,          60x120 cm",81.73493975903614,86.0,66.0,0,1,1,0,0.0,5676.0
LIDHULT,Beds,5553.0,6530.0,True,No,        2-seat sofa-bed,98.0,102.0,208.0,1,1,1,1,977.0,2079168.0
STUVA / FRITIDS,Beds,995.0,995.0,True,No,"        Cot with drawers,          60x120 cm",81.73493975903614,86.0,66.0,0,1,1,0,0.0,5676.0
JONAXEL,Bookcases & shelving units,135.0,138.0,True,No,"        Frame with mesh baskets,          25x51x70 cm",51.0,70.0,25.0,1,1,1,1,3.0,89250.0
OLAUS,Bookcases & shelving units,290.0,350.0,True,No,"        1 shelf section,          92x36x181 cm",36.0,181.0,92.0,1,1,1,1,60.0,599472.0
JONAXEL,Bookcases & shelving units,915.0,1023.0,True,No,"        Frame/mesh baskts/clths rl/shlv uts,          198x51x173 cm",51.0,173.0,198.0,1,1,1,1,108.0,1746954.0
KOLBJÖRN,Bookcases & shelving units,345.0,345.0,True,No,"        Cabinet in/outdoor,          80x81 cm",35.0,81.0,80.0,0,1,1,1,0.0,226800.0
JONAXEL,Bookcases & shelving units,375.0,437.0,True,No,"        Shelving unit,          182x51x160 cm",51.0,160.0,182.0,1,1,1,1,62.0,1485120.0
IVAR,Bookcases & shelving units,1385.0,1390.0,True,No,"        Shelv unit w table/cabinets/drawers,          175x30-104x179 cm",36.92273730684327,179.0,175.0,1,1,1,0,5.0,31325.0
GERSBY,Bookcases & shelving units,95.0,95.0,True,No,"        Bookcase,          60x180 cm",24.0,180.0,60.0,0,1,1,1,0.0,259200.0
KALLAX,Bookcases & shelving units,115.0,115.0,True,Yes,"        Shelving unit,          77x77 cm",39.0,77.0,77.0,0,1,1,1,0.0,231231.0
LACK,Bookcases & shelving units,199.0,199.0,True,Yes,"        Wall shelf unit,          30x190 cm",28.0,190.0,30.0,0,1,1,1,0.0,159600.0
HYLLIS,Bookcases & shelving units,59.0,59.0,True,No,"        Shelving unit,          60x27x140 cm",27.0,140.0,60.0,0,1,1,1,0.0,226800.0
KALLAX,Bookcases & shelving units,250.0,250.0,True,Yes,"        Shelving unit,          77x147 cm",39.0,147.0,77.0,0,1,1,1,0.0,441441.0
JONAXEL,Bookcases & shelving units,175.0,175.0,True,No,"        Shelving unit,          80x38x160 cm",38.0,160.0,80.0,0,1,1,1,0.0,486400.0
HYLLIS,Bookcases & shelving units,39.0,39.0,True,No,"        Shelving unit,          60x27x74 cm",27.0,74.0,60.0,0,1,1,1,0.0,119880.0
LACK,Bookcases & shelving units,39.0,39.0,True,Yes,"        Wall shelf,          110x26 cm",26.0,131.09728506787332,106.5630081300813,0,0,0,1,0.0,26.0
LAIVA,Bookcases & shelving units,85.0,85.0,True,No,"        Bookcase,          62x165 cm",24.0,165.0,62.0,0,1,1,1,0.0,245520.0
SVALNÄS,Bookcases & shelving units,270.0,270.0,True,No,"        Desk space with 2 drawers,          81x35 cm",35.0,131.09728506787332,81.0,0,1,0,1,0.0,2835.0
KALLAX,Bookcases & shelving units,30.0,50.0,True,No,        Shelf insert,12.0,35.0,33.0,1,1,1,1,20.0,13860.0
VITTSJÖ,Bookcases & shelving units,245.0,245.0,True,No,"        Shelving unit,          100x93 cm",36.0,93.0,100.0,0,1,1,1,0.0,334800.0
BILLY,Bookcases & shelving units,185.0,185.0,True,Yes,"        Bookcase,          80x28x202 cm",28.0,202.0,80.0,0,1,1,1,0.0,452480.0
BILLY,Bookcases & shelving units,145.0,145.0,True,Yes,"        Bookcase,          40x28x202 cm",28.0,202.0,40.0,0,1,1,1,0.0,226240.0
JONAXEL,Bookcases & shelving units,75.0,75.0,True,Yes,"        Shelving unit,          25x51x70 cm",51.0,70.0,25.0,0,1,1,1,0.0,89250.0
HYLLIS,Bookcases & shelving units,137.0,137.0,True,No,"        Shelving unit in/outdoor,          180x27x74-140 cm",27.0,131.09728506787332,180.0,0,1,0,1,0.0,4860.0
KALLAX,Bookcases & shelving units,450.0,450.0,True,Yes,"        Desk combination,          77x147x159 cm",159.0,147.0,77.0,0,1,1,1,0.0,1799721.0
IVAR,Bookcases & shelving units,35.0,35.0,True,No,"        Shelf,          83x30 cm",30.0,131.09728506787332,83.0,0,1,0,1,0.0,2490.0
KALLAX,Bookcases & shelving units,195.0,195.0,True,Yes,"        Shelving unit,          42x147 cm",39.0,147.0,42.0,0,1,1,1,0.0,240786.0
VITTSJÖ,Bookcases & shelving units,225.0,225.0,True,No,"        Shelving unit,          51x175 cm",36.0,175.0,51.0,0,1,1,1,0.0,321300.0
HEJNE,Bookcases & shelving units,165.0,165.0,True,Yes,"        1 section,          78x31x171 cm",31.0,171.0,78.0,0,1,1,1,0.0,413478.0
LOMMARP,Bookcases & shelving units,476.0,595.0,True,No,"        Bookcase,          65x199 cm",34.0,199.0,65.0,1,1,1,1,119.0,439790.0
IVAR,Bookcases & shelving units,295.0,295.0,True,No,"        Cabinet,          80x30x83 cm",30.0,83.0,80.0,0,1,1,1,0.0,199200.0
FJÄLLBO,Bookcases & shelving units,495.0,495.0,True,No,"        Shelving unit,          100x95 cm",36.0,95.0,100.0,0,1,1,1,0.0,342000.0
OBSERVATÖR,Bookcases & shelving units,15.0,15.0,True,No,        Clip-on basket,36.92273730684327,18.0,30.0,0,1,1,0,0.0,540.0
KALLAX,Bookcases & shelving units,500.0,500.0,True,Yes,"        Shelving unit with 4 inserts,          77x147 cm",39.0,147.0,77.0,0,1,1,1,0.0,441441.0
BILLY,Bookcases & shelving units,95.0,95.0,True,Yes,"        Bookcase,          40x28x106 cm",28.0,106.0,40.0,0,1,1,1,0.0,118720.0
EKET,Bookcases & shelving units,656.0,656.0,True,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",35.0,210.0,80.0,0,1,1,1,0.0,588000.0
BILLY,Bookcases & shelving units,1510.0,1510.0,True,Yes,"        Bookcase,          215/135x28x237 cm",28.0,237.0,280.0,0,1,1,1,0.0,1858080.0
LACK,Bookcases & shelving units,99.0,99.0,True,Yes,"        Wall shelf,          190x26 cm",26.0,131.09728506787332,106.5630081300813,0,0,0,1,0.0,26.0
EKET,Bookcases & shelving units,220.0,275.0,True,Yes,"        Cabinet w 2 doors and 2 shelves,          70x25x70 cm",25.0,70.0,70.0,1,1,1,1,55.0,122500.0
GNEDBY,Bookcases & shelving units,125.0,125.0,True,Yes,"        Shelving unit,          202 cm",17.0,202.0,20.0,0,1,1,1,0.0,68680.0
LIATORP,Bookcases & shelving units,450.0,450.0,True,No,"        Panel/glass door,          44x198 cm",36.92273730684327,198.0,44.0,0,1,1,0,0.0,8712.0
BESTÅ,Bookcases & shelving units,25.0,25.0,True,Yes,"        Shelf,          56x16 cm",16.0,131.09728506787332,56.0,0,1,0,1,0.0,896.0
LACK,Bookcases & shelving units,19.0,19.0,True,Yes,"        Wall shelf,          30x26 cm",26.0,5.0,106.5630081300813,0,0,1,1,0.0,130.0
IVAR,Bookcases & shelving units,570.0,570.0,True,No,"        Storage unit with foldable table,          80x30-104x155 cm",30.0,155.0,80.0,0,1,1,1,0.0,372000.0
EKET,Bookcases & shelving units,620.0,620.0,True,Yes,"        Cabinet combination with legs,          140x35x80 cm",35.0,80.0,140.0,0,1,1,1,0.0,392000.0
BILLY / OXBERG,Bookcases & shelving units,915.0,915.0,True,Yes,"        Bookcase with glass-doors,          120x30x202 cm",30.0,202.0,120.0,0,1,1,1,0.0,727200.0
HEJNE,Bookcases & shelving units,45.0,45.0,True,Yes,"        Shelf,          77x28 cm 2 pack",28.0,131.09728506787332,77.0,0,1,0,1,0.0,2156.0
FINNBY,Bookcases & shelving units,149.0,149.0,True,No,"        Bookcase,          60x180 cm",24.0,180.0,60.0,0,1,1,1,0.0,259200.0
VITTSJÖ,Bookcases & shelving units,395.0,395.0,True,No,"        Shelving unit,          100x175 cm",36.0,175.0,100.0,0,1,1,1,0.0,630000.0
BILLY / OXBERG,Bookcases & shelving units,385.0,385.0,True,Yes,"        Bookcase with doors,          80x30x202 cm",30.0,202.0,80.0,0,1,1,1,0.0,484800.0
IVAR,Bookcases & shelving units,345.0,345.0,True,No,"        Cabinet with doors,          80x83 cm",30.0,83.0,80.0,0,1,1,1,0.0,199200.0
VILTO,Bookcases & shelving units,275.0,275.0,True,No,"        Shelving unit,          46x150 cm",26.0,150.0,46.0,0,1,1,1,0.0,179400.0
BILLY,Bookcases & shelving units,115.0,115.0,True,Yes,"        Bookcase,          80x28x106 cm",28.0,106.0,80.0,0,1,1,1,0.0,237440.0
KALLAX,Bookcases & shelving units,725.0,725.0,True,Yes,"        Shelving unit,          182x182 cm",39.0,182.0,182.0,0,1,1,1,0.0,1291836.0
SVALNÄS,Bookcases & shelving units,90.0,90.0,True,No,"        Shelf,          61x25 cm",25.0,131.09728506787332,61.0,0,1,0,1,0.0,1525.0
BILLY / OXBERG,Bookcases & shelving units,575.0,575.0,True,Yes,"        Bookcase,          80x30x202 cm",30.0,202.0,80.0,0,1,1,1,0.0,484800.0
EKET,Bookcases & shelving units,400.0,400.0,True,Yes,"        Wall-mounted storage combination,          70x25x175 cm",25.0,175.0,70.0,0,1,1,1,0.0,306250.0
JONAXEL,Bookcases & shelving units,135.0,135.0,True,No,"        Frame/wire baskets/top shelf,          25x51x70 cm",51.0,70.0,25.0,0,1,1,1,0.0,89250.0
VITTSJÖ,Bookcases & shelving units,554.0,554.0,True,No,"        Shelving unit with laptop table,          200x36x175 cm",36.0,131.09728506787332,200.0,0,1,0,1,0.0,7200.0
BESTÅ,Bookcases & shelving units,920.0,920.0,True,Yes,"        Storage combination with doors,          120x42x74 cm",42.0,74.0,120.0,0,1,1,1,0.0,372960.0
FJÄLLBO,Bookcases & shelving units,295.0,295.0,True,No,"        Shelving unit,          51x136 cm",36.0,136.0,51.0,0,1,1,1,0.0,249696.0
OLAUS,Bookcases & shelving units,19.0,19.0,True,No,        Clip-on basket,36.92273730684327,15.0,13.0,0,1,1,0,0.0,195.0
HEMNES,Bookcases & shelving units,796.0,995.0,True,Yes,"        Bookcase,          90x197 cm",37.0,197.0,90.0,1,1,1,1,199.0,656010.0
BILLY / OXBERG,Bookcases & shelving units,340.0,340.0,True,Yes,"        Bookcase with glass door,          40x30x202 cm",30.0,202.0,40.0,0,1,1,1,0.0,242400.0
KALLAX,Bookcases & shelving units,345.0,345.0,True,Yes,"        Shelving unit with 2 inserts,          42x147 cm",39.0,147.0,42.0,0,1,1,1,0.0,240786.0
HYLLIS,Bookcases & shelving units,84.0,84.0,True,No,"        Shelving unit with cover,          60x27x140 cm",27.0,140.0,60.0,0,1,1,1,0.0,226800.0
BILLY / OXBERG,Bookcases & shelving units,315.0,315.0,True,Yes,"        Bookcase with doors,          80x30x106 cm",30.0,106.0,80.0,0,1,1,1,0.0,254400.0
KALLAX,Bookcases & shelving units,115.0,115.0,True,No,"        Shelving unit,          77x42 cm",39.0,42.0,77.0,0,1,1,1,0.0,126126.0
BRUSALI,Bookcases & shelving units,237.0,395.0,True,No,"        Bookcase,          67x190 cm",33.0,190.0,67.0,1,1,1,1,158.0,420090.0
KALLAX,Bookcases & shelving units,450.0,450.0,True,No,"        Shelving unit with doors,          77x147 cm",39.0,147.0,77.0,0,1,1,1,0.0,441441.0
BESTÅ / EKET,Bookcases & shelving units,1719.0,1719.0,True,Yes,"        Cabinet combination for TV,          210x40x220 cm",40.0,220.0,210.0,0,1,1,1,0.0,1848000.0
STUK,Bookcases & shelving units,35.0,35.0,True,No,"        Storage case,          55x51x18 cm",51.0,18.0,55.0,0,1,1,1,0.0,50490.0
JONAXEL,Bookcases & shelving units,15.0,15.0,True,Yes,"        Wire basket,          25x51x15 cm",51.0,15.0,25.0,0,1,1,1,0.0,19125.0
BESTÅ,Bookcases & shelving units,25.0,25.0,True,Yes,"        Shelf,          56x36 cm",36.0,131.09728506787332,56.0,0,1,0,1,0.0,2016.0
KALLAX,Bookcases & shelving units,395.0,395.0,True,Yes,"        Shelving unit,          112x147 cm",39.0,147.0,112.0,0,1,1,1,0.0,642096.0
BRIMNES,Bookcases & shelving units,445.0,445.0,True,Yes,"        Bookcase,          60x190 cm",35.0,190.0,60.0,0,1,1,1,0.0,399000.0
BILLY,Bookcases & shelving units,50.0,50.0,True,Yes,"        Extra shelf,          76x26 cm",26.0,131.09728506787332,76.0,0,1,0,1,0.0,1976.0
OLAUS,Bookcases & shelving units,145.0,145.0,True,No,"        Shelving unit,          92x36x94 cm",36.0,94.0,92.0,0,1,1,1,0.0,311328.0
BOTTNA,Bookcases & shelving units,15.0,15.0,True,No,        Book-end,36.92273730684327,15.0,13.0,0,1,1,0,0.0,195.0
BILLY,Bookcases & shelving units,345.0,345.0,True,Yes,"        Bookcase,          240x28x106 cm",28.0,106.0,240.0,0,1,1,1,0.0,712320.0
IVAR,Bookcases & shelving units,420.0,420.0,True,No,"        Shelving unit,          89x50x179 cm",50.0,179.0,89.0,0,1,1,1,0.0,796550.0
EKET,Bookcases & shelving units,250.0,250.0,True,Yes,"        Cabinet combination with feet,          70x35x72 cm",35.0,72.0,70.0,0,1,1,1,0.0,176400.0
ALGOT,Bookcases & shelving units,15.6,26.0,True,Yes,"        Shelf,          40x38 cm",38.0,131.09728506787332,40.0,1,1,0,1,10.4,1520.0
KOLBJÖRN,Bookcases & shelving units,345.0,345.0,True,No,"        Cabinet in/outdoor,          80x81 cm",35.0,81.0,80.0,0,1,1,1,0.0,226800.0
MOSTORP,Bookcases & shelving units,417.0,695.0,True,Yes,"        Wall shelf,          160x27 cm",27.0,27.0,160.0,1,1,1,1,278.0,116640.0
BILLY,Bookcases & shelving units,516.0,645.0,True,Yes,"        Bookcase with glass-doors,          80x30x202 cm",30.0,202.0,80.0,1,1,1,1,129.0,484800.0
OBSERVATÖR,Bookcases & shelving units,15.0,15.0,True,No,        Clip-on basket,36.92273730684327,18.0,30.0,0,1,1,0,0.0,540.0
BILLY,Bookcases & shelving units,585.0,585.0,True,Yes,"        Bookcase with panel/glass doors,          80x30x202 cm",30.0,202.0,80.0,0,1,1,1,0.0,484800.0
FJÄLLBO,Bookcases & shelving units,495.0,495.0,True,No,"        Shelving unit,          100x136 cm",36.0,136.0,100.0,0,1,1,1,0.0,489600.0
KOLBJÖRN,Bookcases & shelving units,695.0,695.0,True,No,"        Cabinet in/outdoor,          90x161 cm",35.0,161.0,90.0,0,1,1,1,0.0,507150.0
IVAR,Bookcases & shelving units,440.0,440.0,True,No,"        Cabinet with doors,          89x30x124 cm",30.0,124.0,89.0,0,1,1,1,0.0,331080.0
